Estado,Município,Estação ,Ano de Data,Mês de Data,Dia de Data,Data,IQAR,NumeroIQAR,Poluente,Tipo de cálculo,Tipo de monitoramento
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,20,20/07/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,21,21/07/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,22,22/07/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,26,26/07/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,29,29/07/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,1,01/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,3,03/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,6,06/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,7,07/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,8,08/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,15,15/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,16,16/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,18,18/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,22,22/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,29,29/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,30,30/08/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,4,04/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,5,05/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,7,07/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,9,09/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,11,11/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,15,15/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,18,18/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,21,21/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,22,22/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,26,26/09/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,2,02/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,14,14/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,20,20/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,21,21/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,24,24/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,25,25/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,30,30/10/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,2,02/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,4,04/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,13,13/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,17,17/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,24,24/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,28,28/11/2019,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,2,02/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,5,05/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,6,06/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,7,07/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,8,08/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,12,12/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,14,14/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,15,15/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,18,18/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,19,19/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,23,23/02/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,2,02/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,3,03/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,4,04/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,5,05/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,7,07/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,10,10/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,11,11/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,13,13/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,23,23/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,27,27/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,31,31/03/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,5,05/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,6,06/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,12,12/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,13,13/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,15,15/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,16,16/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,21,21/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,29,29/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,30,30/04/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,2,02/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,5,05/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,6,06/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,19,19/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,20,20/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,21,21/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,22,22/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,23,23/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,24,24/05/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,15,15/06/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,16,16/06/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,17,17/06/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,24,24/06/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,25,25/06/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,2,02/07/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,9,09/07/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,9,09/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,10,10/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,11,11/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,15,15/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,16,16/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,20,20/08/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,2,02/09/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,14,14/09/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,18,18/09/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,20,20/09/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,21,21/09/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,4,04/10/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,5,05/10/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,28,28/12/2022,Boa,2,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,setembro,3,03/09/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,setembro,5,05/09/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,setembro,9,09/09/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,setembro,10,10/09/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,setembro,11,11/09/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,6,06/10/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,19,19/10/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,novembro,14,14/11/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,7,07/12/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,27,27/12/2018,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,janeiro,27,27/01/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,janeiro,28,28/01/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,10,10/02/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,12,12/02/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,19,19/02/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,25,25/02/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,18,18/03/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,19,19/03/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,28,28/03/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,29,29/03/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,1,01/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,7,07/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,8,08/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,13,13/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,14,14/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,18,18/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,27,27/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,30,30/04/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,5,05/05/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,6,06/05/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,12,12/05/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,9,09/06/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,11,11/06/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,19,19/06/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,24,24/06/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,27,27/06/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,1,01/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,2,02/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,9,09/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,10,10/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,16,16/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,27,27/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,28,28/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,30,30/07/2019,Boa,4,SO2,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,9,09/08/2019,Boa,4,SO2,Média aritmética de 24h,Automática
